cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,lnrenus,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"10359","14291","466857","1843062","Happy State Bank","Happy","TX","79042","6/30/2017","5/19/2019","SM","100 East Main Street","HAPPY BANCSHARES, INC.","34","0","0","4","0","Swisher","","","1/1/1908","1/1/1934","12/5/2015","Stock","0","1","FED","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.happybank.com","2196828","28488","2225316","0","2225316","1474855","1474855","246521","585673","275487","310186","145672","337734","159255","","228405","460680","0","37928","0","1322","19069","17537","23448","","20100","704","2644","0","1472","0","0","0","76732","169789","29574",""
"18149","18139","883137","4251499","Harbor Community Bank","Fort Pierce","FL","34950","6/30/2017","5/19/2019","NM","200 S Indian River Drive, #","HCBF HOLDING COMPANY, INC.","42","0","0","4","0","Saint Lucie","38940","Port St. Lucie, FL","1/23/1960","1/23/1960","7/27/2017","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","0","","1063802","7120","1070922","590","1071512","938726","938726","104553","442873","198253","244620","29382","338402","23516","","1237","88757","0","39940","0","1520","15228","23192","2852","","2161","691","0","0","1036","10859","4792","4124","40988","63565","7251",""
"59070","0","40499","4973362","HarborOne Bank","Brockton","MA","2301","6/30/2017","5/19/2019","SB","68 Legion Parkway","HARBORONE MUTUAL BANCSHARES","17","0","0","4","0","Plymouth","14460","Boston-Cambridge-Newton, MA-NH","7/1/2013","7/1/2013","7/23/2017","Stock","0","0","FDIC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","www.harborone.com","2171283","17181","2188464","0","2188464","1538985","1538985","103052","517998","61340","456658","51065","866605","265","","70","99192","0","549658","0","1887","529748","18023","560","","0","560","0","0","0","0","21266","410","17187","85865","17181",""
"5817","13799","647245","1205240","Hardin County Savings Bank","Eldora","IA","50627","6/30/2017","5/19/2019","NM","1202 Edgington Avenue","HARDIN COUNTY BANCORPORATION","2","0","0","2","1","Hardin","","","1/1/1868","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.hardincsb.com","105138","1646","106784","1","106785","58336","58336","2391","17480","3998","13482","341","13762","24362","","33915","12204","","1740","0","0","853","887","590","","576","14","0","0","0","","0","0","708","1683","1646",""
"19101","0","660927","0","Harford Bank","Aberdeen","MD","21001","6/30/2017","5/19/2019","NM","8 West Bel Air Avenue","","8","0","0","4","0","Harford","12580","Baltimore-Columbia-Towson, MD","5/1/1964","5/1/1964","5/24/2010","Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","www.harfordbank.com","271238","2510","273748","0","273748","247011","247011","7339","155857","87391","68466","5299","73954","4562","","0","14343","0","10846","0","62","1471","9313","1547","","1451","96","0","0","0","0","7478","7102","3119","4220","2510",""
"31461","7012","139478","2861492","Harleysville Bank","Harleysville","PA","19438","6/30/2017","5/19/2019","SB","271 Main Street","HARLEYSVILLE FINANCIAL CORPORATION","9","0","0","5","0","Montgomery","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1915","9/2/1965","5/1/2017","Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","www.harleysvillebank.com","572360","4193","576553","0","576553","566345","566345","11831","127078","29241","97837","13403","414033","0","","0","9601","","518","0","47","0","471","89","","0","89","0","0","0","","856","0","419","11412","4278",""
"10145","13528","456344","1118836","Hart County Bank and Trust Company","Munfordville","KY","42765","6/30/2017","5/19/2019","NM","331 Main Street","HART BANCSHARES, INC.","1","0","0","4","0","Hart","","","2/20/1890","1/1/1934","6/18/2014","Stock","0","1","FDIC","DIF","Chicago","DALLAS","Nashville","St. louis","Central","Southeast","0","1","","13779","834","14613","0","14613","9600","9600","0","8806","59","8747","0","36","758","","401","2855","","534","0","0","4","530","1223","","1223","0","0","0","0","","0","0","0","0","267",""
"11716","0","799939","0","Hartsburg State Bank","Hartsburg","IL","62643","6/30/2017","5/19/2019","SM","101 North 2nd Street","","1","0","0","2","0","Logan","","","3/13/1901","1/1/1934","4/27/2018","Stock","0","0","FED","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","","8599","173","8772","0","8772","2800","2800","0","6","6","0","0","948","1846","","4079","1602","","207","0","0","40","167","84","","84","0","0","0","0","","0","0","0","0","119",""
"11415","9481","28152","1133549","Harvest Bank","Kimball","MN","55353","6/30/2017","5/19/2019","NM","75 North Main Street","CATTAIL BANCSHARES, INC.","4","0","0","2","1","Stearns","41060","St. Cloud, MN","8/8/1901","1/1/1934","2/18/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.harvestbankmn.com","97526","1323","98849","105","98954","72562","72562","2047","19137","16733","2404","2578","26357","22443","","9186","12436","","3913","0","87","2172","1654","857","","827","20","10","0","0","","225","109","501","1546","1216",""
"9128","0","813059","2234210","Harwood State Bank","Harwood","ND","58042","6/30/2017","5/19/2019","NM","501 Dakota Avenue","HSB FINANCIAL CORP.","1","0","0","2","0","Cass","22020","Fargo, ND-MN","7/14/1919","1/1/1934","8/18/2008","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.harwoodstatebank.com","27039","283","27322","0","27322","9366","9366","1655","3262","2165","1097","0","335","4114","","10743","5374","","1464","48","0","117","1299","375","","375","0","0","0","1010","","45","45","242","1413","283",""
"14399","0","170257","1103494","Haskell National Bank","Haskell","TX","79521","6/30/2017","5/19/2019","N","601 North First Street","HASKELL BANCSHARES, INC.","2","0","0","7","1","Haskell","","","11/25/1890","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.haskellnationalbank.com","29094","400","29494","0","29494","17704","17704","524","10872","9898","974","0","5380","928","","4082","3553","","3317","0","0","2933","384","838","","780","58","0","0","0","","0","0","295","229","400",""
"30155","4859","995272","0","Hatboro Federal Savings, FA","Hatboro","PA","19040","6/30/2017","5/19/2019","SA","221 South York Road","","4","0","0","5","0","Montgomery","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","6/30/1941","6/30/1941","7/21/2011","Non-Stock","0","0","OCC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","www.hatborofed.com","315091","1712","316803","309","317112","317112","317112","0","618","618","0","0","316494","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","","11986","0","0","0","1723",""
"30039","4610","918477","3948439","Haven Savings Bank","Hoboken","NJ","7030","6/30/2017","5/19/2019","SB","621 Washington Street","HAVEN BANCORP, MHC","9","0","0","5","0","Hudson","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1938","1/14/1939","11/8/2013","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","www.havenbank.com","782543","4066","786609","0","786609","781727","781727","11614","112342","62108","50234","47904","609867","0","","0","4767","","115","0","109","0","6","0","","0","0","0","0","0","","580","0","0","11614","4066",""
"26411","4530","109574","0","Haverhill Bank","Haverhill","MA","1830","6/30/2017","5/19/2019","SB","180 Merrimack Street","","10","0","1","5","0","Essex","14460","Boston-Cambridge-Newton, MA-NH","1/1/1877","10/24/1985","1/1/2012","Non-Stock","0","1","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","www.haverhillbank.com","276452","2885","279337","0","279337","249547","249547","25253","29984","18667","11317","7486","186532","292","","0","28758","0","1010","0","20","477","513","22","","0","22","0","0","0","0","413","0","17243","8010","2885",""
"18296","11914","915065","1142439","Hawaii National Bank","Honolulu","HI","96817","6/30/2017","5/19/2019","N","45 N. King St., 7th Fl.","HAWAII NATIONAL BANCSHARES, INC.","14","0","0","4","0","Honolulu","46520","Urban Honolulu, HI","9/16/1960","9/16/1960","3/31/2006","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","www.hawaiinational.bank","425968","4712","430680","0","430680","299076","299076","14759","123741","53452","70289","25427","131562","3587","","0","127091","","4455","0","776","61","3618","58","","0","58","0","0","0","","0","0","2949","11810","4926",""
"10619","9496","508346","2038409","Hawthorn Bank","Jefferson City","MO","65101","6/30/2017","5/19/2019","NM","132 East High Street","HAWTHORN BANCSHARES, INC","22","0","0","4","0","Cole","27620","Jefferson City, MO","1/1/1911","1/1/1934","2/22/2016","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","www.hawthornbank.com","1024475","10545","1035020","0","1035020","814781","814781","98294","368869","137999","230870","28296","255425","63897","","22263","140921","0","32987","1650","474","23023","7840","24068","","15765","8303","0","0","0","0","5286","1751","20037","78257","10705",""
"9035","0","224954","1127351","Headwaters State Bank","Land O Lakes","WI","54540","6/30/2017","5/19/2019","NM","4175 County Highway B","HEADWATERS BANCORP, INC.","2","0","0","4","1","Vilas","","","9/1/1921","1/1/1934","1/28/2018","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Minneapolis","Central","Central","0","1","WWW.HEADWATERSSTATEBANK.COM","39650","692","40342","0","40342","35420","35420","2954","12197","12053","144","0","20269","0","","0","1496","","2104","0","0","909","1195","1322","","1322","0","0","0","0","","0","0","236","2718","456",""
"9443","14785","853112","1399073","Heartland Bank","Gahanna","OH","43230","6/30/2017","5/19/2019","SM","850 North Hamilton Road","HEARTLAND BANCCORP","17","0","0","4","0","Franklin","18140","Columbus, OH","1/1/1911","1/1/1934","2/1/2018","Stock","0","0","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.heartland.bank","663438","6238","669676","0","669676","559021","559021","55535","283389","161027","122362","29191","171460","19446","","11693","78549","0","9977","3401","25","2903","3648","10436","","10222","214","0","0","0","0","1901","1826","7835","47700","6238",""
"14809","15458","604547","1249105","Heartland Bank","Somers","IA","50586","6/30/2017","5/19/2019","NM","615 Sixth Avenue","SOMERS BANCORPORATION","4","0","0","2","1","Calhoun","","","1/1/1901","10/16/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.heartlandbanks.bank","101980","1341","103321","0","103321","41392","41392","564","7550","3797","3753","0","11581","21697","","39015","17522","","3471","0","0","1736","1735","1921","","314","201","1406","0","0","","0","0","564","0","1341",""
"28761","2311","155777","3770313","Heartland Bank","Little Rock","AR","72207","6/30/2017","5/19/2019","SM","5100 Kavanaugh Blvd.","ROCK BANCSHARES, INC.","5","0","0","4","1","Pulaski","30780","Little Rock-North Little Rock-Conway, AR","1/1/1933","11/1/1934","8/15/2017","Stock","0","0","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","0","1","","126366","5300","131666","0","131666","44494","44494","6360","29082","4894","24188","140","8264","648","","0","85033","","1021","0","0","111","910","1118","","0","1118","0","0","0","","0","0","581","5779","2028",""
"18740","14701","88455","1834396","Heartland Bank","Geneva","NE","68361","6/30/2017","5/19/2019","NM","896 G Street","GENEVA STATE COMPANY","8","0","0","2","0","Fillmore","","","3/3/1899","3/28/1963","1/4/2019","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","www.myhbank.com","296303","3633","299936","0","299936","150857","150857","4380","26058","21145","4913","177","11267","108975","","121466","22639","","3494","8","3","2697","786","1480","","896","584","0","0","148","","687","288","4380","0","3633",""
"20369","11128","426534","1208120","Heartland Bank and Trust Company","Bloomington","IL","61702","6/30/2017","5/19/2019","NM","401 North Hershey Road","HEARTLAND BANCORP, INC.","65","0","0","4","1","Mclean","14010","Bloomington, IL","2/22/1971","2/22/1971","4/29/2016","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","http://www.hbtbank.com","1971049","18901","1989950","0","1989950","1471760","1471760","166484","730674","272415","458259","119327","353846","101429","","63263","333958","0","25223","4030","276","2150","18767","95746","","87762","7984","0","0","2281","0","116","116","71332","95152","18901",""
"35052","0","2800491","2800482","Heartland National Bank","Sebring","FL","33870","6/30/2017","5/19/2019","N","320 U.S. Highway 27 North","HEARTLAND BANCSHARES, INC.","4","0","0","8","0","Highlands","42700","Sebring, FL","9/7/1999","9/7/1999","3/31/2006","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","http://www.heartlandnb.com","145786","2962","148748","0","148748","116558","116558","8444","46246","34783","11463","1695","37838","22335","","12968","10364","0","8011","0","2317","1827","3867","848","","834","14","0","0","0","0","873","873","1806","6638","2205",""
"3919","10272","837653","1134966","Heartland State Bank","Edgeley","ND","58433","6/30/2017","5/19/2019","SM","401 Main Street","JBS, INC.","2","0","0","2","1","Lamoure","","","1/1/1921","1/1/1934","6/1/2010","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.heartlandstatebank.com","39647","422","40069","0","40069","13586","13586","856","71","71","0","1739","550","10370","","21636","3114","","1514","84","36","656","738","219","","219","0","0","0","0","","0","0","0","856","422",""
"9007","0","135854","1123018","Heartland State Bank","Redfield","SD","57469","6/30/2017","5/19/2019","NM","302 East 7th Avenue","WESSINGTON BANKSHARES, INC.","4","0","0","2","1","Spink","","","1/1/1909","1/1/1934","4/2/2007","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","www.hsbsd.com","62375","706","63081","0","63081","8172","8172","0","1053","0","1053","0","153","6966","","46638","6509","","1763","246","1","635","881","0","","0","0","0","0","0","","13","13","0","0","706",""
"8811","12216","780722","2876544","Hebron Savings Bank","Hebron","MD","21830","6/30/2017","5/19/2019","NM","101 North Main Street","HSB BANCORP, INC.","13","0","0","4","0","Wicomico","41540","Salisbury, MD-DE","6/11/1910","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","1","http://www.hebronsavingsbank.com","481780","7375","489155","36","489191","428473","428473","43946","145500","73237","72263","11244","201373","26410","","5228","38661","0","2411","0","0","524","1887","14418","","13891","527","0","0","4090","0","17656","7697","10524","33422","6280",""
"15729","12410","335346","1129494","Helena National Bank","Helena","AR","72342","6/30/2017","5/19/2019","N","302 Cherry Street","HELENA BANCSHARES, INC.","6","0","0","2","0","Phillips","","","4/1/1940","4/1/1940","10/18/2018","Stock","0","1","OCC","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","Western","0","1","https://www.hnb.com","66102","2490","68592","0","68592","25864","25864","1606","12073","5579","6494","0","6554","5631","","33733","6113","","2235","0","0","264","1971","647","","610","37","0","0","0","","30","30","119","1487","1186",""
"32718","13285","1414819","0","Helm Bank USA","Miami","FL","33131","6/30/2017","5/19/2019","NM","999 Brickell Avenue","","1","0","0","5","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12/8/1989","12/8/1989","5/20/2009","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","http://www.helmbankusa.com","487972","10186","498158","205","498363","476532","476532","783","5949","3868","2081","5965","463835","0","","0","10147","8450","11678","2244","0","9412","22","6","","0","6","0","0","0","419686","10983","787","0","783","4406",""
"29241","3155","849076","0","Henderson Federal Savings Bank","Henderson","TX","75652","6/30/2017","5/19/2019","SA","130 North Marshall Street","","1","0","0","5","0","Rusk","30980","Longview, TX","11/1/1934","12/13/1934","7/21/2011","Non-Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.hendersonfederal.com","72293","1139","73432","0","73432","66049","66049","3355","6449","3120","3329","1294","54282","669","","503","2385","","4027","0","0","1659","2368","468","","0","62","406","0","0","","0","0","763","2592","665",""
"17229","0","97055","1055847","Henderson State Bank","Henderson","NE","68371","6/30/2017","5/19/2019","NM","1040 North Main Street","HENDERSON STATE COMPANY","4","0","0","2","0","York","","","10/13/1943","6/17/1953","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","www.hendersonstatebank.net","215191","3006","218197","0","218197","69238","69238","378","13010","0","13010","0","398","55452","","110181","36989","","1789","0","15","374","1400","0","","0","0","0","0","0","","0","0","378","0","3006",""
"13111","10145","633640","1207552","Hendricks County Bank and Trust Company","Brownsburg","IN","46112","6/30/2017","5/19/2019","SM","1 East Main Street","MIDSTATE FINANCIAL CORPORATION","5","0","0","4","0","Hendricks","26900","Indianapolis-Carmel-Anderson, IN","1/1/1908","1/1/1934","7/26/2017","Stock","0","1","FED","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.hendrickscountybank.com","91155","1144","92299","0","92299","79992","79992","3716","38494","25280","13214","853","32540","4389","","209","8835","","1410","316","20","975","99","1852","","1852","0","0","0","0","","1013","967","765","2951","1144",""
"26372","0","574051","3792285","Heritage Bank","Pearland","TX","77581","6/30/2017","5/19/2019","SM","1850 Pearland Parkway","HERITAGE BANCORP, INC.","5","0","0","4","0","Brazoria","26420","Houston-The Woodlands-Sugar Land, TX","9/16/1985","9/16/1985","6/30/2014","Stock","0","0","FED","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.bankheritage.com","217345","2596","219941","0","219941","199070","199070","27899","125292","72745","52547","6308","38178","1393","","780","18544","","1531","0","0","209","1322","16","","0","16","0","0","0","","0","0","10541","17358","2596",""
"29012","2763","881478","2166124","Heritage Bank","Olympia","WA","98501","6/30/2017","5/19/2019","NM","201 5th Avenue, S.W.","HERITAGE FINANCIAL CORPORATION","64","0","1","4","0","Thurston","36500","Olympia-Tumwater, WA","1/1/1927","1/23/1935","1/15/2018","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","www.heritagebanknw.com","2722543","32751","2755294","0","2755294","1941782","1941782","207800","1299588","590805","708783","114212","275842","44340","","54150","363489","0","229100","6678","5130","209517","7775","166773","","153820","12953","0","0","14544","0","20345","19400","29942","177858","32921",""
"17145","0","666554","1055089","Heritage Bank","Wood River","NE","68883","6/30/2017","5/19/2019","NM","110 E 9th Street","HERITAGE GROUP, INC.","20","0","0","2","1","Hall","24260","Grand Island, NE","1/1/1884","9/24/1952","11/30/2013","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","West","0","1","www.bankonheritage.com","217750","4255","222005","0","222005","94877","94877","3276","11681","5423","6258","441","18542","60937","","96467","23878","","5248","0","144","3076","2028","1535","","997","538","0","0","0","","0","0","2217","1059","4255",""
"57548","52892","3120897","3120310","Heritage Bank","Topeka","KS","66614","6/30/2017","5/19/2019","SM","3024 Southwest Wanamaker Rd","HERITAGE BANCSHARES, INC.","1","0","0","4","1","Shawnee","45820","Topeka, KS","4/14/2003","4/14/2003","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","www.heritagebankonline.com","42150","722","42872","0","42872","35392","35392","1193","16431","7939","8492","4423","12900","445","","0","6900","","416","0","200","90","126","164","","0","164","0","0","0","","424","0","0","1193","484",""
"18463","14744","225942","1205594","Heritage Bank","Marion","IA","52302","6/30/2017","5/19/2019","NM","695 Marion Boulevard","DELHI BANCSHARES, INC.","3","0","0","8","1","Linn","16300","Cedar Rapids, IA","3/1/1899","12/7/1961","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://www.heritagemarion.bank","20969","119","21088","0","21088","15093","15093","709","4966","2947","2019","0","7958","1460","","2130","2484","","861","167","14","478","202","520","","520","0","0","0","0","","104","104","0","709","119",""
"30846","6005","628178","2708159","Heritage Bank","Jonesboro","GA","30236","6/30/2017","5/19/2019","NM","101 North Main St","CCF HOLDING COMPANY","7","0","0","4","0","Clayton","12060","Atlanta-Sandy Springs-Roswell, GA","1/1/1955","2/9/1956","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","NEW YORK","Atlanta","Atlanta","Southern","Southeast","0","1","https://www.heritagebank.com","334734","4123","338857","468","339325","285410","285410","41833","182554","103055","79499","11917","48728","378","","0","44770","0","6105","0","4813","313","979","3040","","0","3040","0","0","0","0","0","0","24599","17234","4123",""
"58220","0","3429219","0","Heritage Bank & Trust","Columbia","TN","38401","6/30/2017","5/19/2019","NM","217 S James M Campbell Blvd","","4","0","0","4","0","Maury","34980","Nashville-Davidson-Murfreesboro-Franklin, TN","3/6/2006","3/6/2006","4/1/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Nashville","Atlanta","Southern","Southeast","0","1","http://www.heritagebankandtrust.com","88681","1710","90391","0","90391","75980","75980","11512","27753","19536","8217","1088","32178","3449","","588","11294","","2492","0","20","926","1546","36","","0","36","0","0","0","","0","0","3752","7760","1208",""
"19254","11456","901358","2144739","Heritage Bank National Association","Spicer","MN","56288","6/30/2017","5/19/2019","N","110 W South St","HERITAGE BANCSHARES GROUP, INC.","12","0","1","2","1","Kandiyohi","","","10/8/1964","10/8/1964","7/1/2011","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","www.heritagebankna.com","323297","4232","327529","0","327529","192630","192630","10815","59432","32643","26789","13964","42044","66375","","68690","51065","","14662","348","940","2832","10542","482","","291","191","0","0","0","","0","0","5033","5782","4134",""
"33905","0","2209553","2634874","Heritage Bank of Commerce","San Jose","CA","95113","6/30/2017","5/19/2019","SM","150 Almaden Boulevard","HERITAGE COMMERCE CORP","13","0","0","4","0","Santa Clara","41940","San Jose-Sunnyvale-Santa Clara, CA","6/8/1994","6/8/1994","4/6/2018","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","w w w .heritagebankofcommerce.com","1550647","19397","1570044","0","1570044","997087","997087","85241","720105","356905","363200","46475","144664","602","","15344","544318","0","13295","0","12076","53","1166","0","","0","0","0","0","57522","0","121","121","72429","12812","20072",""
"34072","0","2349301","3162486","Heritage Bank of Nevada","Reno","NV","89502","6/30/2017","5/19/2019","NM","2330 South Virginia Street","HERITAGE BANCORP","8","0","0","4","0","Washoe","39900","Reno, NV","10/9/1995","10/9/1995","3/1/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","West","0","1","http://www.heritagebanknevada.com","537882","8586","546468","0","546468","512702","512702","34051","389741","255937","133804","47359","39662","1889","","0","33274","","492","0","47","108","337","0","","0","0","0","0","0","","6124","5615","20104","13947","7802",""
"21721","0","337340","1204609","Heritage Bank of Schaumburg","Schaumburg","IL","60194","6/30/2017","5/19/2019","NM","1535 Schaumburg Road","SCHAUMBURG BANCSHARES, INC.","1","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","8/8/1974","8/8/1974","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.hbschaumburg.com","70900","711","71611","0","71611","67759","67759","0","3921","3036","885","45344","18494","0","","0","3794","","56","0","2","7","47","2","","0","2","0","0","0","","375","25","0","0","668",""
"29577","3691","194570","0","Heritage Bank of St Tammany","Covington","LA","70433","6/30/2017","5/19/2019","SA","205 North Columbia Street","","2","0","0","5","0","Saint Tammany","35380","New Orleans-Metairie, LA","1/1/1924","8/3/1935","6/30/2014","Non-Stock","0","0","OCC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.heritagebank.org","84016","742","84758","0","84758","83638","83638","4095","13832","8900","4932","1215","64496","0","","0","838","","282","0","0","0","282","0","","0","0","0","0","0","","0","0","1329","2766","742",""
"57576","0","3199811","3199820","Heritage Bank of the Ozarks","Lebanon","MO","65536","6/30/2017","5/19/2019","NM","1475 South Jefferson","CORNERSTONE BANCSHARES, INC.","2","0","0","2","0","Laclede","","","9/22/2003","9/22/2003","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","0","1","http://www.heritagebankozarks.com","92636","1553","94189","0","94189","76255","76255","10031","13965","9570","4395","1014","27641","23604","","5906","7371","","4045","0","0","2094","1951","612","","0","570","42","0","0","","0","0","4813","5218","1076",""
"30090","4727","986672","3832556","Heritage Bank USA, Inc.","Hopkinsville","KY","42240","6/30/2017","5/19/2019","NM","4155 Lafayette Rd","HOPFED BANCORP, INC.","18","0","1","4","0","Christian","17300","Clarksville, TN-KY","1/1/1879","3/21/1940","6/5/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Hopkinsville","St. louis","Central","Southeast","0","1","www.bankwithheritage.com","633627","7180","640807","0","640807","542004","542004","44964","216616","97426","119190","38623","202226","39575","","11440","79084","","8279","0","147","3077","5055","0","","0","0","0","0","0","","3388","3388","5958","39006","7180",""
"33119","9950","1469677","2332536","Heritage Bank, Inc.","Erlanger","KY","41018","6/30/2017","5/19/2019","NM","456 Commonwealth Avenue","COMMONWEALTH HOLDINGS, L.L.C.","17","0","0","4","0","Kenton","17140","Cincinnati, OH-KY-IN","9/4/1990","9/4/1990","5/30/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","www.heritagebank-ky.com","504619","6291","510910","0","510910","435412","435412","57932","228124","182535","45589","21605","122521","5230","","2427","59913","0","5370","314","1138","860","3058","7788","","1545","6243","0","0","0","0","12574","10914","9254","48678","6291",""
"35076","0","2818731","2954415","Heritage Community Bank","Hartsville","SC","29550","6/30/2017","5/19/2019","NM","206 South Fifth Street","REGIONAL BANKSHARES, INC.","3","0","0","4","0","Darlington","22500","Florence, SC","6/15/1999","6/15/1999","11/29/2018","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","","85480","822","86302","56","86358","73743","73743","8736","35413","27140","8273","2670","21196","5728","","2037","8229","","2349","0","259","1780","310","0","","0","0","0","0","0","","765","93","1646","7090","822",""
"15282","0","499743","3575723","Heritage Community Bank","Chamois","MO","65024","6/30/2017","5/19/2019","NM","First And Main","HERITAGE MANAGEMENT COMPANY, INC.","4","0","0","4","1","Osage","27620","Jefferson City, MO","8/19/1935","9/19/1935","3/4/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","http://www.hcbanks.com","115504","1609","117113","0","117113","94134","94134","16603","24508","14177","10331","3224","35978","13821","","4812","15190","","2930","0","0","1308","1622","47","","42","5","0","0","0","","0","0","3834","12769","1414",""
